Date,INTC,SMTC,AWSL,MU,AMAT,ASML,NVDA,TXN,QCOM,AMD
21-04-2021,2.182682711,2.30510675,-0.492947837,2.429358751,2.914101907,2.783789385,2.41372171,2.522253182,2.45861576,2.478878251
22-04-2021,2.174198678,2.301382472,-0.492967256,2.425847805,2.917248422,2.78877348,2.424407149,2.523858727,2.460128549,2.478211984
23-04-2021,2.165649958,2.29790121,-0.492961781,2.422066733,2.919803532,2.79332997,2.434689463,2.525334205,2.461311058,2.476893968
26-04-2021,2.15711932,2.294627483,-0.492930736,2.418026652,2.921803726,2.797454297,2.444543373,2.526685753,2.462169958,2.474909817
27-04-2021,2.148633928,2.291555503,-0.492875174,2.413709612,2.923295958,2.801181787,2.453954506,2.527915327,2.462697381,2.472245581
28-04-2021,2.140238681,2.288703659,-0.49279539,2.409103203,2.924349059,2.804540801,2.462925466,2.529047646,2.462915893,2.468929886
29-04-2021,2.131981226,2.286092773,-0.492692739,2.404269263,2.925065599,2.807591487,2.471497458,2.530171005,2.462885914,2.465023251
30-04-2021,2.123880004,2.283728991,-0.492569754,2.399209289,2.925526007,2.810385308,2.479676754,2.531294971,2.462602696,2.460556283
03-05-2021,2.115965514,2.281659045,-0.492428909,2.39398996,2.925840789,2.812997481,2.487501496,2.532481749,2.462137259,2.455586614
04-05-2021,2.108276384,2.279913539,-0.49227263,2.388673145,2.926105736,2.815476901,2.495006831,2.533779796,2.461558194,2.450193841
05-05-2021,2.100841154,2.278526348,-0.492100701,2.383290671,2.92642641,2.817901805,2.5022323,2.535197437,2.460906345,2.444411496
06-05-2021,2.093659134,2.277467416,-0.49191499,2.377855863,2.92686329,2.820298652,2.509196213,2.536718237,2.460229417,2.438263213
07-05-2021,2.086719993,2.276720078,-0.491718829,2.37238967,2.927473484,2.822716831,2.515923569,2.538324649,2.459522357,2.431810561
10-05-2021,2.080043863,2.276273564,-0.491513345,2.366914097,2.9283283,2.825194197,2.522445618,2.539998349,2.458845966,2.425114525
11-05-2021,2.073629436,2.276086774,-0.491299422,2.361478061,2.929523963,2.827802956,2.528801029,2.541739518,2.458251705,2.418233483
12-05-2021,2.067493247,2.276127363,-0.491079544,2.356111334,2.93112695,2.83058268,2.535008813,2.543540283,2.457762422,2.411214895
13-05-2021,2.061669502,2.276423721,-0.490854586,2.350887772,2.933261488,2.833615649,2.541131956,2.545445824,2.457455638,2.404148683
14-05-2021,2.056155933,2.276932774,-0.49062619,2.345837465,2.935932845,2.83690766,2.54719786,2.547432185,2.457349294,2.397106642
17-05-2021,2.050933122,2.27761527,-0.490396356,2.340961234,2.939133124,2.840458492,2.553203341,2.549459735,2.457447994,2.390132119
18-05-2021,2.045998624,2.278451021,-0.490166496,2.336276378,2.942890192,2.844309965,2.559181542,2.551541582,2.457791358,2.383285053
19-05-2021,2.041358862,2.279432923,-0.489942221,2.331829838,2.947235815,2.848497712,2.565180408,2.553687527,2.458432753,2.376647195
20-05-2021,2.036995992,2.280520015,-0.489728302,2.327623719,2.952141466,2.853037234,2.571220209,2.555866888,2.459368882,2.370258576
21-05-2021,2.032901767,2.281679794,-0.489527346,2.323665152,2.957561173,2.857921107,2.57730787,2.558061025,2.460617902,2.364172755
24-05-2021,2.029070846,2.282885087,-0.489341287,2.319978297,2.963490962,2.86317159,2.583452325,2.560261976,2.462217394,2.358471845
25-05-2021,2.025479117,2.284110518,-0.489173261,2.316563764,2.969862807,2.868773394,2.589640705,2.562440365,2.464167024,2.353210029
26-05-2021,2.022106287,2.28531892,-0.489025249,2.313437296,2.976609656,2.874698853,2.5958713,2.564573836,2.466449111,2.348429836
27-05-2021,2.018938545,2.286462176,-0.488894242,2.310593643,2.983684245,2.880944902,2.602149829,2.566646986,2.469068682,2.344186693
28-05-2021,2.015966174,2.287534995,-0.488784319,2.308038053,2.991037107,2.887497717,2.608505773,2.568655469,2.472053823,2.340559099
01-06-2021,2.013165277,2.288487331,-0.488695766,2.305744962,2.998592893,2.894310386,2.614900001,2.5705621,2.475379282,2.337573333
02-06-2021,2.010524398,2.289307865,-0.488629417,2.303711518,3.006292476,2.901366355,2.62133391,2.572373163,2.479066632,2.335278592
03-06-2021,2.008034601,2.290015687,-0.488584314,2.301958514,3.01408662,2.908655279,2.627804142,2.574107008,2.483170903,2.333738042
04-06-2021,2.005665233,2.290528368,-0.488558998,2.300483562,3.021912376,2.916148207,2.634288611,2.575771073,2.487661308,2.333002138
07-06-2021,2.003396176,2.290813931,-0.488555775,2.299274337,3.029684659,2.923798479,2.640772061,2.577352744,2.492536201,2.333121811
08-06-2021,2.001215331,2.290872915,-0.48857489,2.298319686,3.037345169,2.931578489,2.647253257,2.578862352,2.497785738,2.334158501
09-06-2021,1.999127781,2.290700065,-0.48861672,2.297658439,3.044859818,2.939466588,2.653742954,2.580326581,2.503404395,2.336176623
10-06-2021,1.997100115,2.290257116,-0.488682491,2.297271972,3.052155968,2.947414102,2.660218387,2.581727962,2.509346418,2.339189505
11-06-2021,1.995113208,2.289543861,-0.488771212,2.297127071,3.059154005,2.955364168,2.666672042,2.583066515,2.515578803,2.343217328
14-06-2021,1.993137831,2.288532688,-0.488881258,2.297188571,3.065779583,2.963266356,2.673057964,2.584337387,2.522050386,2.348254803
15-06-2021,1.99116461,2.28721564,-0.4890118,2.297418981,3.071968042,2.97108355,2.679367618,2.585549998,2.528715517,2.354321566
16-06-2021,1.98918274,2.285587927,-0.48916176,2.297755693,3.077666438,2.978798294,2.685596961,2.586718537,2.535548523,2.361434382
17-06-2021,1.98720189,2.283678822,-0.489330584,2.298199063,3.082857524,2.986395207,2.691739985,2.587872132,2.542530898,2.36960518
18-06-2021,1.985216844,2.281505934,-0.489517729,2.298739506,3.087520446,2.99386381,2.697770547,2.589031916,2.549643164,2.378816263
21-06-2021,1.983241634,2.279105744,-0.489722481,2.299376536,3.091672381,3.001225191,2.703686341,2.590225877,2.556876105,2.389071113
22-06-2021,1.981273761,2.276497184,-0.489942771,2.300102031,3.095299928,3.008464995,2.709507059,2.59145623,2.564207385,2.400393675
23-06-2021,1.979225803,2.273676574,-0.490180191,2.300842095,3.098371154,3.015552888,2.715203558,2.592714136,2.571554896,2.412765977
24-06-2021,1.977097719,2.270681686,-0.490433063,2.301547036,3.10087633,3.022499019,2.720781107,2.594014757,2.578906201,2.426158743
25-06-2021,1.974875444,2.267506599,-0.490700948,2.302155202,3.102790724,3.029291412,2.726237188,2.595351551,2.58621427,2.440502808
28-06-2021,1.972560462,2.264190374,-0.49098267,2.302623833,3.104155984,3.035955837,2.731599547,2.596740595,2.593467003,2.455797613
29-06-2021,1.970133632,2.260734954,-0.491275154,2.302893257,3.104954917,3.042479967,2.736833919,2.59815347,2.600669592,2.471979403
30-06-2021,1.967616439,2.257167897,-0.49157681,2.302943207,3.105216122,3.048881054,2.741967562,2.59959009,2.607780819,2.488978634
01-07-2021,1.965041934,2.25355253,-0.491886539,2.302742792,3.104991907,3.055209335,2.747038523,2.601078929,2.614812294,2.506721498
02-07-2021,1.962437758,2.249957194,-0.492203643,2.30234292,3.104368721,3.06151797,2.752075285,2.602655754,2.621792944,2.525190407
06-07-2021,1.959803215,2.246422428,-0.492526344,2.301723849,3.103388372,3.067823206,2.757091376,2.604311047,2.628706904,2.544307861
07-07-2021,1.957159014,2.243011554,-0.492852161,2.300847461,3.102102888,3.074155126,2.762102795,2.606047407,2.635537355,2.564010029
08-07-2021,1.95452258,2.239787656,-0.493178643,2.299743149,3.100589137,3.080547771,2.767168486,2.607880257,2.642294887,2.584278761
09-07-2021,1.951913609,2.236805355,-0.493505001,2.298386574,3.098919588,3.087051231,2.772332081,2.609807684,2.648947804,2.605028112
12-07-2021,1.949328855,2.234091496,-0.493831022,2.296749493,3.097133962,3.093679587,2.777616342,2.611797535,2.655460204,2.62614713
13-07-2021,1.946778977,2.231702254,-0.494154533,2.294826426,3.095284209,3.100454273,2.78304026,2.613847421,2.661845482,2.647571983
14-07-2021,1.944252044,2.22965426,-0.494471201,2.29260629,3.093419488,3.107408169,2.788645086,2.615933881,2.668077657,2.669208877
15-07-2021,1.941757224,2.227992771,-0.494780619,2.290076461,3.091592636,3.114549963,2.794475436,2.618034808,2.674111744,2.69097016
16-07-2021,1.939308711,2.226771726,-0.4950829,2.287241544,3.08985746,3.121921424,2.800598046,2.620150148,2.679932801,2.712777964
19-07-2021,1.936914723,2.226020032,-0.495374343,2.284108518,3.088281999,3.129559982,2.807061373,2.622272022,2.685523172,2.734524709
20-07-2021,1.934586432,2.225789654,-0.495654605,2.280693839,3.086906659,3.137491882,2.813860405,2.624387534,2.690882469,2.756114238
21-07-2021,1.93233291,2.226095995,-0.495922484,2.277002825,3.085743486,3.145741621,2.821030495,2.626482015,2.695994321,2.777467876
22-07-2021,1.930135559,2.226920959,-0.496175989,2.273012105,3.084759289,3.154261706,2.828545369,2.628492362,2.700788248,2.798457778
23-07-2021,1.927998065,2.228323673,-0.496414083,2.268773062,3.083992827,3.163055545,2.83641099,2.630474725,2.705265299,2.818979593
26-07-2021,1.925973826,2.23032919,-0.496635891,2.264320072,3.083473561,3.172115239,2.844643307,2.632406295,2.709409505,2.838962091
27-07-2021,1.924042676,2.232954581,-0.496839139,2.259673885,3.083215625,3.181433597,2.853253526,2.634268666,2.71321373,2.858328803
28-07-2021,1.922219482,2.236211921,-0.497023562,2.254884399,3.083251006,3.191015278,2.86223767,2.636066807,2.716681647,2.877000235
29-07-2021,1.920519973,2.24011325,-0.497189864,2.249986207,3.083583305,3.200847189,2.87158714,2.637805609,2.719822118,2.894864385
30-07-2021,1.918934939,2.24464163,-0.497338495,2.244995606,3.084208163,3.210904672,2.881277435,2.639454612,2.722561575,2.911824262
02-08-2021,1.917451055,2.249789414,-0.497467682,2.239936113,3.085097006,3.221166842,2.891288815,2.641008757,2.724932641,2.927776672
03-08-2021,1.916068618,2.255561428,-0.497577351,2.234840948,3.086223683,3.231609003,2.901582368,2.642468837,2.726934339,2.942629638
04-08-2021,1.914761414,2.26193131,-0.497667408,2.229695205,3.08755844,3.242178257,2.912102235,2.643826928,2.728522147,2.956269438
05-08-2021,1.913512467,2.268867743,-0.497740402,2.224510682,3.089061676,3.252807622,2.922776661,2.645043081,2.729660854,2.968589008
06-08-2021,1.912301428,2.27633499,-0.497794723,2.219333468,3.090696747,3.263446791,2.933542393,2.646103523,2.730334418,2.979609848
09-08-2021,1.911125208,2.284304692,-0.497829306,2.214193343,3.092432596,3.274073611,2.944375928,2.647034051,2.730560691,2.989341188
10-08-2021,1.909975675,2.292770111,-0.497845252,2.209146321,3.094253503,3.284645635,2.955234128,2.64786603,2.730349325,2.997795348
11-08-2021,1.908845442,2.301710675,-0.497842644,2.204276088,3.096155292,3.295117668,2.966079156,2.648617124,2.729710648,3.004967617
12-08-2021,1.907716133,2.311107531,-0.497822468,2.199625881,3.098122668,3.30543962,2.976867712,2.64930238,2.728610476,3.010846748
13-08-2021,1.906590425,2.320942512,-0.497785437,2.195276859,3.100159994,3.315571296,2.987534903,2.649957382,2.727052814,3.015456241
16-08-2021,1.90546132,2.331170854,-0.49773362,2.191243638,3.102221916,3.325453448,2.998006776,2.65058858,2.725019969,3.018775167
17-08-2021,1.904322483,2.341767821,-0.497667647,2.187545836,3.104261732,3.335043107,3.008240459,2.651218798,2.722539938,3.020862782
18-08-2021,1.90317979,2.352727802,-0.497590703,2.184204027,3.106266501,3.34431166,3.018206008,2.651891135,2.719633485,3.021757559
19-08-2021,1.902031324,2.364016147,-0.497503097,2.181209087,3.108206157,3.353213542,3.027878497,2.652629585,2.716309983,3.021552421
20-08-2021,1.900878345,2.375625685,-0.497405804,2.178577525,3.110043718,3.361700578,3.03718479,2.653462813,2.712615566,3.020310703
23-08-2021,1.899714459,2.387520977,-0.497300028,2.176310107,3.111766014,3.369723854,3.046035703,2.654395786,2.708541552,3.018084013
24-08-2021,1.898518092,2.39965796,-0.4971859,2.174380012,3.113314698,3.37722461,3.054343111,2.655430273,2.704096273,3.014909011
25-08-2021,1.897269634,2.411987617,-0.497064617,2.172755255,3.114655369,3.384171966,3.062078936,2.656572665,2.699279972,3.010865093
26-08-2021,1.895973725,2.424474751,-0.496938706,2.171391302,3.115751156,3.39053748,3.069195478,2.657837879,2.694118774,3.006027641
27-08-2021,1.894631966,2.437079593,-0.496809594,2.170281924,3.116577864,3.396285857,3.075677447,2.659222109,2.688614548,3.000490563
30-08-2021,1.893242199,2.449754135,-0.496678352,2.169379595,3.117101628,3.401374118,3.081505083,2.660751575,2.682773495,2.994322462
31-08-2021,1.891799719,2.462500156,-0.496544823,2.168671188,3.117323503,3.405789588,3.086676905,2.662441923,2.676576753,2.987634849
01-09-2021,1.890264939,2.475285316,-0.496410831,2.168111295,3.117242578,3.409534082,3.091209662,2.664296846,2.670011445,2.980531403
02-09-2021,1.888650409,2.488060911,-0.496277228,2.167676404,3.116881224,3.412601189,3.095126362,2.666337592,2.66312822,2.973143632
03-09-2021,1.886943464,2.5006765,-0.496145372,2.16732751,3.116237831,3.414962609,3.098456483,2.668542327,2.655958241,2.9655866
07-09-2021,1.885158759,2.513131709,-0.496016667,2.167047395,3.115331226,3.416645417,3.101220411,2.670926939,2.648560346,2.957964344
08-09-2021,1.883294116,2.525426235,-0.495889958,2.166814106,3.114189096,3.417669822,3.103472719,2.673488426,2.640980955,2.950411432
09-09-2021,1.881343898,2.537574557,-0.495765038,2.16659427,3.112859983,3.418066676,3.105278047,2.676219936,2.633275661,2.943046946
10-09-2021,1.879317814,2.549577506,-0.495644751,2.166345589,3.11136802,3.417877072,3.106697329,2.679109927,2.625490897,2.93597627
13-09-2021,1.877202586,2.561409622,-0.495529302,2.166021659,3.109719686,3.417122403,3.107778476,2.682100804,2.617640815,2.92930427
14-09-2021,1.874986445,2.573040492,-0.495417717,2.165593193,3.107955241,3.415837617,3.108623514,2.685157064,2.609798185,2.923149326
15-09-2021,1.872681588,2.584459237,-0.495311061,2.165047953,3.106122347,3.414044927,3.109308526,2.688239709,2.602032621,2.91760013
16-09-2021,1.870287364,2.595674959,-0.495208323,2.164370418,3.104282538,3.41180365,3.109924718,2.69131847,2.594441656,2.912767931
17-09-2021,1.867815169,2.606663793,-0.495111033,2.1635341,3.102474161,3.409175688,3.110570516,2.694362802,2.587080782,2.908740818
20-09-2021,1.865266757,2.617438714,-0.49502014,2.162525455,3.100784045,3.406257541,3.111359038,2.697342696,2.580040569,2.90562862
21-09-2021,1.862661389,2.627992929,-0.49493507,2.161338854,3.099311034,3.403136036,3.11241934,2.70021817,2.573381681,2.903525883
22-09-2021,1.860009872,2.638345213,-0.494856115,2.15998148,3.09813145,3.39985939,3.113849011,2.702974576,2.567184972,2.902511085
23-09-2021,1.857259621,2.648447894,-0.494784336,2.158407794,3.097281686,3.396477844,3.115708355,2.705567768,2.561484093,2.902639241
24-09-2021,1.854385252,2.658274808,-0.494720708,2.156602544,3.096793801,3.393025689,3.118057777,2.70792851,2.556292096,2.903953963
27-09-2021,1.851382304,2.667851601,-0.494664995,2.154569055,3.096728415,3.389586491,3.121018538,2.710033566,2.551664077,2.906507919
28-09-2021,1.848239584,2.677158705,-0.49461706,2.152299474,3.097137922,3.386268539,3.124696704,2.711857113,2.547646631,2.910326125
29-09-2021,1.844980301,2.686304719,-0.494576544,2.149853542,3.098166179,3.383215821,3.129239447,2.713457418,2.544373985,2.915535427
30-09-2021,1.841608326,2.695295286,-0.494543148,2.147250796,3.099882118,3.380510227,3.134715181,2.714809274,2.541858829,2.922154249
01-10-2021,1.838131478,2.704102925,-0.494517035,2.144519506,3.102324508,3.378208923,3.14118692,2.715914532,2.540155308,2.930176522
04-10-2021,1.834545243,2.712746472,-0.494498945,2.141696926,3.105525717,3.376361296,3.148723872,2.716766163,2.539312517,2.939626706
05-10-2021,1.83086498,2.721260129,-0.49448887,2.138831365,3.109547905,3.375045821,3.157438665,2.717402669,2.539407459,2.950543598
06-10-2021,1.827090438,2.729588273,-0.494486577,2.135984928,3.114395124,3.374263284,3.167339921,2.717825372,2.540540932,2.962912389
07-10-2021,1.823220631,2.73777037,-0.494491427,2.133207193,3.120085459,3.374036272,3.17845843,2.718040125,2.542742716,2.97671163
08-10-2021,1.819253092,2.745815566,-0.494504081,2.130538558,3.126605389,3.374358569,3.190794862,2.718052546,2.546034091,2.991884888
11-10-2021,1.815199819,2.753747632,-0.494523456,2.128030448,3.133952787,3.375255169,3.204373938,2.717876818,2.550457359,3.008405017
12-10-2021,1.811079207,2.761599779,-0.494550696,2.125752922,3.14210441,3.376741342,3.219221374,2.717570627,2.556088964,3.026262744
13-10-2021,1.806911098,2.769391041,-0.494585666,2.123798033,3.151035727,3.378804025,3.235340976,2.717195122,2.562966067,3.045422365
14-10-2021,1.802704883,2.777157176,-0.494628625,2.12223575,3.16070034,3.381399645,3.252706111,2.716791656,2.571090381,3.065790357
15-10-2021,1.798430424,2.784874484,-0.494679309,2.121101688,3.171006264,3.38444214,3.271241174,2.716328472,2.580421859,3.087263493
18-10-2021,1.794079944,2.792548962,-0.494738751,2.120447001,3.181895126,3.38788088,3.290904114,2.715817938,2.590958819,3.10977405
19-10-2021,1.789653987,2.800169882,-0.494806656,2.120317465,3.193284576,3.391666066,3.311629958,2.71526787,2.602677743,3.133203746
20-10-2021,1.785156119,2.807725941,-0.494881989,2.120764567,3.205092521,3.395730082,3.333362967,2.714703131,2.61554751,3.157483294
21-10-2021,1.780591978,2.815236336,-0.494964601,2.121819341,3.217242415,3.400061866,3.356045028,2.714143716,2.629553986,3.182524413
22-10-2021,1.775962291,2.822674916,-0.495055063,2.123527231,3.229658147,3.404572397,3.379573391,2.713603055,2.644645811,3.20820662
25-10-2021,1.771375724,2.83004764,-0.495153137,2.125932784,3.242235102,3.409175913,3.403864626,2.713116305,2.660813135,3.234426685
26-10-2021,1.766839578,2.837307661,-0.495257629,2.129049764,3.254872965,3.413816573,3.428806125,2.712689658,2.678003202,3.261051124
27-10-2021,1.762378677,2.844448189,-0.495369204,2.132910567,3.267508534,3.41842624,3.454232209,2.712363751,2.696159993,3.287969105
28-10-2021,1.758010468,2.851434692,-0.495487467,2.137537382,3.280045467,3.422921642,3.480056759,2.712224711,2.715249346,3.315094992
29-10-2021,1.753749506,2.858220688,-0.495611001,2.142957127,3.292374997,3.42722492,3.506158418,2.712287339,2.735215704,3.342335343
01-11-2021,1.749595769,2.864790777,-0.495740222,2.149197925,3.304415222,3.431275313,3.532410704,2.712558558,2.75599666,3.369598126
02-11-2021,1.74555264,2.871105903,-0.495876298,2.156243943,3.316064522,3.435013659,3.558690691,2.713024264,2.77749369,3.396709573
03-11-2021,1.741627342,2.877162349,-0.49601908,2.164109404,3.327238645,3.438372538,3.584869086,2.713672303,2.799660809,3.423541572
04-11-2021,1.737817968,2.882931721,-0.49616884,2.172782363,3.337874024,3.441283287,3.610839153,2.714513746,2.822418191,3.449968085
05-11-2021,1.734140174,2.888377128,-0.496325016,2.182248991,3.347872637,3.443684493,3.636354851,2.715544759,2.845559115,3.475819955
08-11-2021,1.730590884,2.893480796,-0.496486727,2.192471001,3.357161661,3.44553631,3.66131761,2.716732152,2.86894272,3.500991494
09-11-2021,1.727169818,2.89820407,-0.496655396,2.203396939,3.365706969,3.446801082,3.685585572,2.718058533,2.892465049,3.525259883
10-11-2021,1.723878363,2.902522135,-0.496830798,2.214963722,3.373448668,3.447439751,3.709067647,2.719483767,2.915967416,3.548506286
11-11-2021,1.720735378,2.906459269,-0.497013092,2.227146812,3.380408838,3.447471062,3.731738323,2.720998304,2.93941245,3.570728569
12-11-2021,1.717755186,2.909974808,-0.497202059,2.239903806,3.386554284,3.446859715,3.753479277,2.722559778,2.962668128,3.591790195
15-11-2021,1.714956847,2.913042394,-0.49739579,2.253141313,3.391874136,3.445576479,3.774220823,2.724120519,2.985652183,3.611591432
16-11-2021,1.712355217,2.915657776,-0.497594497,2.266810508,3.39640049,3.443621603,3.793926371,2.725665671,3.008275376,3.630072225
17-11-2021,1.709929054,2.91776817,-0.497799903,2.280828485,3.40013918,3.440988896,3.812526169,2.727150904,3.030322541,3.647094987
18-11-2021,1.707689674,2.919373515,-0.498009569,2.295144009,3.403145833,3.437699303,3.830027891,2.728539252,3.051713484,3.662604292
19-11-2021,1.705648498,2.920453859,-0.498223567,2.309655661,3.40545211,3.43375444,3.84628128,2.729773457,3.072354232,3.676510114
22-11-2021,1.703819269,2.920970537,-0.498441298,2.324221904,3.407180367,3.429222354,3.861193297,2.730808716,3.092206468,3.688752736
23-11-2021,1.702207414,2.920931692,-0.498662236,2.338763664,3.408420289,3.424188515,3.8747922,2.731637687,3.111251205,3.699320649
24-11-2021,1.700834591,2.920343192,-0.498886823,2.353199839,3.409240166,3.418725897,3.887076027,2.732250488,3.129454704,3.708207715
26-11-2021,1.699711206,2.919178897,-0.499115097,2.367443142,3.409715248,3.41289049,3.897996666,2.732619682,3.146779567,3.71531363
29-11-2021,1.698848261,2.917499942,-0.499346483,2.381455138,3.409973972,3.406762176,3.907619349,2.732763159,3.163248837,3.720663951
30-11-2021,1.698230655,2.915248452,-0.499580403,2.395146743,3.410032355,3.400342419,3.915857805,2.732607738,3.178760464,3.724177883
01-12-2021,1.6978559,2.912436793,-0.499816368,2.408444568,3.409986812,3.393709252,3.922761493,2.732136761,3.193279483,3.725886136
02-12-2021,1.697752371,2.909054073,-0.500054376,2.421293639,3.409886763,3.38689907,3.928417361,2.731361257,3.206856472,3.725894652
03-12-2021,1.701124679,2.910718167,-0.500361405,2.43527141,3.412057402,3.382076676,3.935446298,2.731163684,3.221315905,3.727514975
06-12-2021,1.704708459,2.911803346,-0.500658498,2.448743401,3.414433505,3.377263252,3.941313607,2.730613412,3.234811438,3.727526268
07-12-2021,1.708467876,2.912290998,-0.500946894,2.461637863,3.417063645,3.372515771,3.946058162,2.729707331,3.247330506,3.725965524
08-12-2021,1.712369067,2.912129658,-0.501227304,2.473890771,3.419960271,3.367838702,3.949654942,2.728425415,3.258817204,3.722839262
09-12-2021,1.71640732,2.91130103,-0.501499994,2.485459237,3.423154962,3.363264915,3.9521488,2.726778523,3.269258726,3.71817067
10-12-2021,1.720594014,2.909804357,-0.501764971,2.49631236,3.42667427,3.358836713,3.953607409,2.724776478,3.27866579,3.712019468
13-12-2021,1.724917458,2.907658499,-0.502022533,2.506422022,3.430540509,3.354573272,3.954071708,2.722417732,3.2870481,3.704426003
14-12-2021,1.729340136,2.90486028,-0.502272689,2.51576626,3.43475585,3.350483536,3.953627188,2.719712849,3.294398132,3.695455864
15-12-2021,1.733836378,2.901417047,-0.502515888,2.524359982,3.439310454,3.346579463,3.952312823,2.716701838,3.300765212,3.685163527
16-12-2021,1.738371565,2.897314468,-0.502748908,2.532167345,3.444140841,3.342822002,3.950122464,2.713386321,3.306136597,3.673559029
17-12-2021,1.742939233,2.892589493,-0.50297379,2.539210031,3.449223455,3.339223772,3.947155538,2.70980827,3.310587683,3.660759001
20-12-2021,1.747462878,2.887235285,-0.503188856,2.54547408,3.454494812,3.335758699,3.943467003,2.705986253,3.314140552,3.646847279
21-12-2021,1.751907346,2.881261196,-0.503392282,2.550969958,3.459892724,3.332388662,3.939101022,2.701949228,3.316835184,3.631917875
22-12-2021,1.75622799,2.874619501,-0.503584503,2.555654634,3.465305496,3.329043709,3.934062767,2.69770709,3.318682297,3.616016073
23-12-2021,1.760377553,2.867276509,-0.503767051,2.55952813,3.470622896,3.325661044,3.928378158,2.693251739,3.319666845,3.599209707
27-12-2021,1.764339835,2.859242952,-0.503940152,2.562615954,3.475747402,3.322193893,3.922081791,2.688627706,3.319828667,3.581573367
28-12-2021,1.768073694,2.850471531,-0.504104541,2.564953268,3.480543116,3.318578015,3.9151773,2.683834582,3.319193569,3.563153064
29-12-2021,1.771559019,2.841010346,-0.504259866,2.566603129,3.484937029,3.314773925,3.907719978,2.678923475,3.317836107,3.544057719
30-12-2021,1.774776097,2.830879455,-0.504406015,2.567599672,3.488833224,3.31073028,3.899756879,2.67392743,3.315808674,3.524414136
31-12-2021,1.777695391,2.820073491,-0.504541326,2.567992073,3.492137962,3.306392156,3.891331965,2.668852869,3.313161221,3.504334473
03-01-2022,1.780304651,2.80861918,-0.504664791,2.56785072,3.494772026,3.3017172,3.882483407,2.663737982,3.309868222,3.483925896
04-01-2022,1.782561322,2.796529976,-0.504762063,2.567215073,3.496631995,3.296655351,3.873222545,2.658588696,3.305946497,3.463258244
05-01-2022,1.78445225,2.783856481,-0.504827063,2.566156589,3.497660629,3.291181552,3.86361135,2.653442884,3.301442356,3.442475098
06-01-2022,1.785949358,2.770685253,-0.504868202,2.564741103,3.497803487,3.285283457,3.853720468,2.648328113,3.296396994,3.421716699
07-01-2022,1.787035812,2.757034758,-0.504884208,2.563013331,3.496991073,3.278917809,3.8435684,2.643263278,3.290853505,3.401087096
10-01-2022,1.787717524,2.742997496,-0.504882263,2.561063064,3.495216188,3.272075265,3.833212324,2.638307554,3.284882929,3.380705773
11-01-2022,1.787978409,2.728613942,-0.504867233,2.558958635,3.492456598,3.264762071,3.822670537,2.633460742,3.278543026,3.360670649
12-01-2022,1.787810126,2.713926404,-0.504842292,2.556749374,3.488680329,3.25696932,3.811962454,2.628729409,3.271841097,3.341035553
13-01-2022,1.78720434,2.698967811,-0.504808679,2.554468679,3.483839334,3.24867957,3.801103846,2.624106443,3.264798396,3.321879695
14-01-2022,1.78616471,2.683791034,-0.504764644,2.552174468,3.477938663,3.239907186,3.790157964,2.619595984,3.257460564,3.303304532
18-01-2022,1.784698602,2.668468378,-0.504710151,2.549911963,3.47097197,3.230662757,3.77914199,2.615196673,3.249842958,3.285369515
19-01-2022,1.78280021,2.653042118,-0.504647322,2.547716108,3.463017143,3.220986422,3.768103406,2.610908105,3.242001616,3.268156721
20-01-2022,1.780491885,2.637575356,-0.5045812,2.54564788,3.454160973,3.210923918,3.757089336,2.606745151,3.233988834,3.251750176
21-01-2022,1.777817007,2.622144946,-0.504510787,2.543790352,3.444499468,3.200520877,3.746157701,2.602751048,3.225885803,3.236254144
24-01-2022,1.774767201,2.606756802,-0.504437093,2.542152927,3.434094562,3.189820843,3.735342681,2.598881023,3.21769893,3.221722909
25-01-2022,1.771364928,2.591455265,-0.504362114,2.540761132,3.423024375,3.178891675,3.724678604,2.595128026,3.209428485,3.208226137
26-01-2022,1.767657394,2.576349283,-0.5042883,2.539652928,3.411419826,3.167835483,3.714225804,2.591526406,3.201138403,3.19584308
27-01-2022,1.763647489,2.561450841,-0.504215514,2.538791569,3.399355906,3.156709329,3.703995319,2.588043544,3.192827222,3.184602224
28-01-2022,1.759381521,2.546827374,-0.504147815,2.538173098,3.386956814,3.145593397,3.694031768,2.58467231,3.184518106,3.174561952
31-01-2022,1.754876588,2.532477168,-0.504087113,2.537742842,3.374303414,3.134543514,3.684332182,2.58136535,3.176174194,3.165714468
01-02-2022,1.750173227,2.518435855,-0.504033436,2.537484676,3.361502789,3.12362242,3.674878071,2.578129565,3.167768645,3.158023735
02-02-2022,1.745292505,2.504721999,-0.503985601,2.537345339,3.348644833,3.112895269,3.665678962,2.574933224,3.159267721,3.151458759
03-02-2022,1.74028515,2.491383978,-0.503940843,2.537293473,3.335862336,3.10245457,3.656754594,2.571782872,3.150649893,3.14599894
04-02-2022,1.735189756,2.478454662,-0.503901702,2.537275385,3.32328242,3.092403176,3.648164822,2.568727999,3.141965462,3.141641808
07-02-2022,1.730046275,2.466000573,-0.503868304,2.537273479,3.311032917,3.08282107,3.639928053,2.565813412,3.133239995,3.138362967
08-02-2022,1.724880641,2.454053331,-0.50383989,2.537226206,3.299205761,3.073778673,3.632049957,2.563046046,3.124493913,3.136134657
09-02-2022,1.719725775,2.442637802,-0.503816212,2.537062355,3.287887454,3.065344426,3.624541317,2.560427974,3.115721367,3.134903754
